Date,Time,Theater,Film,Runtime,isAlmostSoldOut,posterDynamic
05/13/2025,5:15PM,AMC Southcenter 16,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,5:15PM,AMC Southcenter 16,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/13/2025,5:20PM,AMC Southcenter 16,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,6:15PM,AMC Southcenter 16,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,6:30PM,AMC Southcenter 16,Watch the Skies,115,False,https://amc-theatres-res.cloudinary.com/v1744318516/amc-cdn/production/2/movies/79500/79500/PosterDynamic/170727.jpg
05/13/2025,6:50PM,AMC Southcenter 16,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,7:00PM,AMC Southcenter 16,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,7:00PM,AMC Southcenter 16,Wolf Children 4K,117,False,https://amc-theatres-res.cloudinary.com/v1745613965/amc-cdn/production/2/movies/79900/79882/PosterDynamic/171131.jpg
05/13/2025,7:00PM,AMC Southcenter 16,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,7:05PM,AMC Southcenter 16,Tear of Autumn,101,False,https://amc-theatres-res.cloudinary.com/v1738079384/amc-cdn/production/2/movies/79300/79335/PosterDynamic/169374.png
05/13/2025,7:10PM,AMC Southcenter 16,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,7:15PM,AMC Southcenter 16,Money Kisses / Nu Hon Bac Ty,100,False,https://amc-theatres-res.cloudinary.com/v1744809932/amc-cdn/production/2/movies/79600/79584/PosterDynamic/170847.jpg
05/13/2025,7:15PM,AMC Southcenter 16,Until Dawn,103,False,https://amc-theatres-res.cloudinary.com/v1740072699/amc-cdn/production/2/movies/78500/78511/PosterDynamic/169783.jpg
05/13/2025,7:25PM,AMC Southcenter 16,The Ancestral Home / Nha Gia Tien,117,False,https://amc-theatres-res.cloudinary.com/v1745337643/amc-cdn/production/2/movies/80100/80067/PosterDynamic/170965.png
05/13/2025,7:30PM,AMC Southcenter 16,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,7:40PM,AMC Southcenter 16,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/13/2025,7:45PM,AMC Southcenter 16,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,7:50PM,AMC Southcenter 16,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,8:15PM,AMC Southcenter 16,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,9:15PM,AMC Southcenter 16,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,9:15PM,AMC Southcenter 16,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,9:30PM,AMC Southcenter 16,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,9:45PM,AMC Southcenter 16,The Ancestral Home / Nha Gia Tien,117,False,https://amc-theatres-res.cloudinary.com/v1745337643/amc-cdn/production/2/movies/80100/80067/PosterDynamic/170965.png
05/13/2025,9:45PM,AMC Southcenter 16,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,9:45PM,AMC Southcenter 16,Until Dawn,103,False,https://amc-theatres-res.cloudinary.com/v1740072699/amc-cdn/production/2/movies/78500/78511/PosterDynamic/169783.jpg
05/13/2025,9:50PM,AMC Southcenter 16,Guru Nanak Jahaz,140,False,
05/13/2025,10:00PM,AMC Southcenter 16,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,10:00PM,AMC Southcenter 16,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/13/2025,10:00PM,AMC Southcenter 16,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,10:05PM,AMC Southcenter 16,Watch the Skies,115,False,https://amc-theatres-res.cloudinary.com/v1744318516/amc-cdn/production/2/movies/79500/79500/PosterDynamic/170727.jpg
05/13/2025,10:05PM,AMC Southcenter 16,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,10:10PM,AMC Southcenter 16,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/13/2025,10:15PM,AMC Southcenter 16,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,1:30PM,AMC Progress Ridge 13,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,1:30PM,AMC Progress Ridge 13,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,1:30PM,AMC Progress Ridge 13,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/13/2025,1:45PM,AMC Progress Ridge 13,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,1:45PM,AMC Progress Ridge 13,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/13/2025,2:00PM,AMC Progress Ridge 13,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,2:00PM,AMC Progress Ridge 13,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,2:15PM,AMC Progress Ridge 13,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,2:30PM,AMC Progress Ridge 13,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,3:00PM,AMC Progress Ridge 13,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,3:15PM,AMC Progress Ridge 13,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,3:30PM,AMC Progress Ridge 13,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/13/2025,4:00PM,AMC Progress Ridge 13,Until Dawn,103,False,https://amc-theatres-res.cloudinary.com/v1740072699/amc-cdn/production/2/movies/78500/78511/PosterDynamic/169783.jpg
05/13/2025,4:15PM,AMC Progress Ridge 13,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,4:15PM,AMC Progress Ridge 13,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,4:30PM,AMC Progress Ridge 13,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,4:30PM,AMC Progress Ridge 13,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,4:45PM,AMC Progress Ridge 13,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,4:45PM,AMC Progress Ridge 13,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg
05/13/2025,5:00PM,AMC Progress Ridge 13,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/13/2025,5:15PM,AMC Progress Ridge 13,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,5:45PM,AMC Progress Ridge 13,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,6:00PM,AMC Progress Ridge 13,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,6:15PM,AMC Progress Ridge 13,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/13/2025,6:30PM,AMC Progress Ridge 13,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,6:30PM,AMC Progress Ridge 13,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,7:00PM,AMC Progress Ridge 13,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,7:00PM,AMC Progress Ridge 13,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,7:00PM,AMC Progress Ridge 13,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,7:15PM,AMC Progress Ridge 13,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,7:30PM,AMC Progress Ridge 13,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/13/2025,7:30PM,AMC Progress Ridge 13,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,8:00PM,AMC Progress Ridge 13,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,8:15PM,AMC Progress Ridge 13,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,9:00PM,AMC Progress Ridge 13,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,9:00PM,AMC Progress Ridge 13,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,9:15PM,AMC Progress Ridge 13,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/13/2025,9:30PM,AMC Progress Ridge 13,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,9:30PM,AMC Progress Ridge 13,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,9:30PM,AMC Progress Ridge 13,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,9:30PM,AMC Progress Ridge 13,Clown in a Cornfield,96,False,https://amc-theatres-res.cloudinary.com/v1744654820/amc-cdn/production/2/movies/78900/78915/PosterDynamic/170835.jpg
05/13/2025,9:30PM,AMC Progress Ridge 13,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,3:00PM,AMC Vancouver Mall 23,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,3:00PM,AMC Vancouver Mall 23,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,3:00PM,AMC Vancouver Mall 23,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,3:00PM,AMC Vancouver Mall 23,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,3:30PM,AMC Vancouver Mall 23,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,3:30PM,AMC Vancouver Mall 23,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,3:45PM,AMC Vancouver Mall 23,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,3:45PM,AMC Vancouver Mall 23,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,3:45PM,AMC Vancouver Mall 23,Juliet & Romeo,122,False,https://amc-theatres-res.cloudinary.com/v1744328627/amc-cdn/production/2/movies/77100/77084/PosterDynamic/170732.jpg
05/13/2025,3:45PM,AMC Vancouver Mall 23,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,3:45PM,AMC Vancouver Mall 23,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,4:00PM,AMC Vancouver Mall 23,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,4:00PM,AMC Vancouver Mall 23,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,4:00PM,AMC Vancouver Mall 23,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,4:00PM,AMC Vancouver Mall 23,The Accountant 2,124,False,https://amc-theatres-res.cloudinary.com/v1741208792/amc-cdn/production/2/movies/77800/77835/PosterDynamic/169986.jpg
05/13/2025,4:15PM,AMC Vancouver Mall 23,Watch the Skies,115,False,https://amc-theatres-res.cloudinary.com/v1744318516/amc-cdn/production/2/movies/79500/79500/PosterDynamic/170727.jpg
05/13/2025,4:15PM,AMC Vancouver Mall 23,Sinners,137,False,https://amc-theatres-res.cloudinary.com/v1742841535/amc-cdn/production/2/movies/71200/71212/PosterDynamic/170255.jpg
05/13/2025,4:20PM,AMC Vancouver Mall 23,The Surfer,99,False,https://amc-theatres-res.cloudinary.com/v1743520430/amc-cdn/production/2/movies/79500/79482/PosterDynamic/170330.jpg
05/13/2025,4:20PM,AMC Vancouver Mall 23,The Surfer,99,False,https://amc-theatres-res.cloudinary.com/v1743520430/amc-cdn/production/2/movies/79500/79482/PosterDynamic/170330.jpg
05/13/2025,4:30PM,AMC Vancouver Mall 23,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,4:30PM,AMC Vancouver Mall 23,Disney's Snow White,109,False,https://amc-theatres-res.cloudinary.com/v1733256527/amc-cdn/production/2/movies/67500/67477/PosterDynamic/168334.jpg
05/13/2025,4:30PM,AMC Vancouver Mall 23,Shadow Force,104,False,https://amc-theatres-res.cloudinary.com/v1746716900/amc-cdn/production/2/movies/79600/79568/PosterDynamic/171291.png
05/13/2025,4:30PM,AMC Vancouver Mall 23,Fight or Flight,101,False,https://amc-theatres-res.cloudinary.com/v1743106184/amc-cdn/production/2/movies/79300/79347/PosterDynamic/170278.jpg
05/13/2025,6:00PM,AMC Vancouver Mall 23,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,6:00PM,AMC Vancouver Mall 23,Thunderbolts*,126,False,https://amc-theatres-res.cloudinary.com/v1746461039/amc-cdn/production/2/movies/67500/67481/PosterDynamic/171249.jpg
05/13/2025,6:00PM,AMC Vancouver Mall 23,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
05/13/2025,6:00PM,AMC Vancouver Mall 23,A Minecraft Movie,101,False,https://amc-theatres-res.cloudinary.com/v1740687096/amc-cdn/production/2/movies/46000/46029/PosterDynamic/169917.jpg
